"game_id","stadium","given_date","given_time","given_lat","given_lon","timestamp_lcl","temperature_air_2m_f","temperature_wetbulb_2m_f","temperature_dewpoint_2m_f","temperature_feelslike_2m_f","temperature_windchill_2m_f","temperature_heatindex_2m_f","humidity_relative_2m_pct","humidity_specific_2m_gpkg","pressure_2m_mb","pressure_mean_sea_level_mb","wind_speed_10m_mph","wind_direction_10m_deg","precipitation_in","snowfall_in","cloud_cover_pct"
"200009170gnb","Lambeau Field","2000-09-16","01:02:00","44.5013","-88.0622","2000-09-16 12:00:00","60.1","49.7","39.9","60.1","60.1","60.1","47","5.3","995.2","1020.6","6","240","0","0","0"
"200612310sdg","Qualcomm Stadium","2006-12-30","04:15:00","32.7831","-117.12","2006-12-30 13:00:00","66","49.7","32","66","66","66","28","3.8","1006.2","1021.5","6","240","0","0","0"
"200611260buf","Ralph Wilson Stadium","2006-11-25","01:02:00","42.7738","-78.787","2006-11-25 13:00:00","59","45.4","28.9","58.1","58.1","59","32","3.4","995","1022.4","6","240","0","0","0"
"200512180clt","RCA Dome","2005-12-17","01:02:00","39.7581","-86.1579","2005-12-17 13:00:00","30","26.7","19.9","23.2","23.2","30","66","2.3","1001.8","1032.4","6","230","0","0","25"
"200612100was","FedExField","2006-12-09","01:03:00","38.9076","-76.8645","2006-12-09 13:00:00","39.7","30.2","7.7","34.9","34.9","39.7","26","1.3","1020.7","1031.4","6","230","0","0","0"
"200309140sdg","Qualcomm Stadium","2003-09-13","04:15:00","32.7831","-117.12","2003-09-13 13:00:00","75","66.4","62.1","77.9","75","77.9","64","12","995.8","1010.6","6","230","0","0","0"
"200412120min","Hubert H. Humphrey Metrodome","2004-12-11","01:00:00","44.9709","-93.2548","2004-12-11 12:00:00","28.9","26.9","23","21.9","21.9","28.9","78","2.7","982.2","1013.5","6","220","0","0","100"
"200411210cin","Paul Brown Stadium","2004-11-20","01:03:00","39.0955","-84.5161","2004-11-20 13:00:00","59","55.5","53.1","58.1","58.1","59","81","8.6","1000.2","1018.3","6","220","0","0","100"
"200211100min","Hubert H. Humphrey Metrodome","2002-11-09","01:00:00","44.9709","-93.2548","2002-11-09 12:00:00","51.1","44.2","37","48.5","48.5","51.1","58","4.9","961.8","991.7","6","220","0","0","88"
"200312210chi","Soldier Field","2003-12-20","01:03:00","41.8623","-87.6167","2003-12-20 12:00:00","26.1","21.3","8.1","18.4","18.4","26.1","46","1.4","1001.9","1026.2","6","220","0","0","88"
"200501020oti","The Coliseum","2005-01-01","01:03:00","36.1665","-86.7713","2005-01-01 12:00:00","66","58.7","54","66","66","66","65","8.8","1007","1028.4","6","220","0","0","88"
"200210200rai","Network Associates Coliseum","2002-10-19","04:05:00","37.7516","-122.201","2002-10-19 13:00:00","62.1","57.2","54","62.1","62.1","62.1","75","8.7","1016.5","1017.3","6","220","0","0","0"
"200311160chi","Soldier Field","2003-11-15","01:03:00","41.8623","-87.6167","2003-11-15 12:00:00","41","39.6","37.9","36.4","36.4","41","89","4.9","992.3","1015.6","6","210","0","0","100"
"200010220car","Ericsson Stadium","2000-10-21","01:02:00","35.2258","-80.8528","2000-10-21 13:00:00","72","63","57.9","76.3","72","76.3","61","10.3","996.7","1024.3","6","210","0","0","88"
"200512240car","Bank of America Stadium","2005-12-23","01:03:00","35.2258","-80.8528","2005-12-23 13:00:00","53.1","39.6","18","50.9","50.9","53.1","25","2.1","991.3","1019.4","6","210","0","0","0"
"200511200nyg","Giants Stadium","2005-11-19","01:04:00","40.8128","-74.0742","2005-11-19 13:00:00","45","35.1","17.1","41.2","41.2","45","32","2","1026.7","1027","6","210","0","0","0"
"200610220cin","Paul Brown Stadium","2006-10-21","01:03:00","39.0955","-84.5161","2006-10-21 13:00:00","54","46.9","39.9","52","52","54","59","5.2","1001.3","1019.1","6","210","0","0","0"
"200209290sdg","Qualcomm Stadium","2002-09-28","04:15:00","32.7831","-117.12","2002-09-28 13:00:00","68","60.5","55.9","68","68","68","65","9.6","997.1","1012","6","200","0","0","100"
"200610010oti","LP Field","2006-09-30","01:04:00","36.1665","-86.7713","2006-09-30 12:00:00","73.9","59.7","50","76.3","73.9","76.3","43","7.7","994.3","1015.3","6","200","0","0","88"
"200310190cle","Cleveland Browns Stadium","2003-10-18","01:02:00","41.5061","-81.6995","2003-10-18 13:00:00","50","43","35.1","47.2","47.2","50","56","4.3","997.2","1019.1","6","200","0","0","25"
"200209150dal","Texas Stadium","2002-09-14","01:02:00","32.7473","-97.0945","2002-09-14 12:00:00","86","72.1","66","89.1","86","89.1","51","13.8","990","1011.9","6","200","0","0","0"
"200210130cin","Paul Brown Stadium","2002-10-12","01:02:00","39.0955","-84.5161","2002-10-12 13:00:00","68","65.4","64","68","68","68","87","12.8","1001.9","1019.7","6","190","0","0","100"
"200309040was","FedExField","2003-09-03","09:09:00","38.9076","-76.8645","2003-09-03 21:00:00","71.6","70.3","69.8","76.2","71.6","76.2","94","15.6","1004.4","1015.1","6","190","0","0","88"
"200011190den","Mile High Stadium","2000-11-18","04:05:00","39.7439","-105.02","2000-11-18 14:00:00","39.9","29.6","10.9","35.1","35.1","39.9","30","1.9","816.4","1018.8","6","190","0","0","88"
"200611120min","Hubert H. Humphrey Metrodome","2006-11-11","01:05:00","44.9709","-93.2548","2006-11-11 12:00:00","30.9","26.2","16","24.3","24.3","30.9","53","2","993","1026","6","190","0","0","50"
"200610080chi","Soldier Field","2006-10-07","01:03:00","41.8623","-87.6167","2006-10-07 12:00:00","62.1","51.9","43","62.1","62.1","62.1","50","5.8","1006","1028.5","6","190","0","0","50"
"200511130car","Bank of America Stadium","2005-11-12","04:05:00","35.2258","-80.8528","2005-11-12 16:00:00","64.9","47.2","25","64.9","64.9","64.9","22","2.9","997.3","1025.1","6","190","0","0","25"
"200510020nyg","Giants Stadium","2005-10-01","01:03:00","40.8128","-74.0742","2005-10-01 13:00:00","70","55.3","43","70","70","70","38","5.7","1026.4","1026.6","6","190","0","0","0"
"200510310pit","Heinz Field","2005-10-30","09:07:00","40.4468","-80.0158","2005-10-30 21:00:00","48","41.6","34","44.9","44.9","48","58","4.2","980.1","1026.6","6","190","0","0","0"
"200110210clt","RCA Dome","2001-10-20","01:00:00","39.7581","-86.1579","2001-10-20 12:00:00","64","57.9","54","64","64","64","70","9","988.6","1017.6","6","190","0","0","0"
"200212290htx","Reliant Stadium","2002-12-28","01:03:00","29.6847","-95.4107","2002-12-28 12:00:00","64","54.5","46.9","64","64","64","54","6.7","1027.4","1029.6","6","190","0","0","0"
"200512170nwe","Gillette Stadium","2005-12-16","01:33:00","42.0909","-71.2643","2005-12-16 14:00:00","48","47.4","46.9","44.9","44.9","48","96","6.9","998.9","1000.6","6","180","0","0","100"
"200601010tam","Raymond James Stadium","2005-12-31","01:02:00","27.9759","-82.5033","2005-12-31 13:00:00","73","67","64","76.8","73","76.8","73","12.6","1015.4","1016.8","6","180","0","0","100"
"200210130dal","Texas Stadium","2002-10-12","01:03:00","32.7473","-97.0945","2002-10-12 12:00:00","72","67.9","66","76.3","72","76.3","82","13.8","995","1017.3","6","180","0","0","100"
"200611260clt","RCA Dome","2006-11-25","08:21:00","39.7581","-86.1579","2006-11-25 20:00:00","55","50.6","46.9","53.3","53.3","55","74","6.9","992.2","1021.4","6","180","0","0","88"
"200611120jax","Alltel Stadium","2006-11-11","01:03:00","30.324","-81.6373","2006-11-11 13:00:00","77","63.8","55.9","78.4","77","78.4","48","9.4","1015.8","1016.3","6","180","0","0","25"
"200312080cle","Cleveland Browns Stadium","2003-12-07","09:09:00","41.5061","-81.6995","2003-12-07 21:00:00","28","25.4","19.9","20.8","20.8","28","71","2.3","999.9","1022.4","6","180","0","0","25"
"200110140nyj","Giants Stadium","2001-10-13","04:15:00","40.8128","-74.0742","2001-10-13 16:00:00","75","64.2","57.9","77.5","75","77.5","55","10.1","1018.9","1019.2","6","180","0","0","25"
"200409120buf","Ralph Wilson Stadium","2004-09-11","01:04:00","42.7738","-78.787","2004-09-11 13:00:00","73","62.3","55.9","76.6","73","76.6","55","9.6","998.1","1024.4","6","180","0","0","25"
"200512110pit","Heinz Field","2005-12-10","01:02:00","40.4468","-80.0158","2005-12-10 13:00:00","27","24.4","19","19.5","19.5","27","72","2.3","966.4","1013.3","6","180","0","0","0"
"200610160crd","University of Phoenix Stadium","2006-10-15","08:42:00","33.5276","-112.263","2006-10-15 18:00:00","73","55.3","41","74.7","73","74.7","31","5.7","952.5","1003.3","6","180","0","0","0"
"200411280den","Invesco Field at Mile High","2004-11-27","08:36:00","39.7439","-105.02","2004-11-27 19:00:00","28.4","28.4","28.4","21.2","21.2","28.4","100","4.1","812","1009.7","6","170","0","0","100"
"200511270oti","The Coliseum","2005-11-26","01:03:00","36.1665","-86.7713","2005-11-26 12:00:00","62.1","46.3","27","62.1","62.1","62.1","26","3.1","998","1019.9","6","170","0","0","88"
"200612240den","Invesco Field at Mile High","2006-12-23","04:16:00","39.7439","-105.02","2006-12-23 14:00:00","35.6","30.5","23","29.9","29.9","35.6","60","3.2","828.9","1024.4","6","170","0","0","25"
"200611190crd","University of Phoenix Stadium","2006-11-18","04:05:00","33.5276","-112.263","2006-11-18 14:00:00","80.1","52.3","19","80.1","80.1","80.1","10","2.3","962.3","1013.5","6","170","0","0","0"
"200311160rai","Network Associates Coliseum","2003-11-15","04:15:00","37.7516","-122.201","2003-11-15 13:00:00","55","51.6","48.9","53.3","53.3","55","80","7.2","1018.2","1018.9","6","160","0","0","88"
"200412120dal","Texas Stadium","2004-12-11","01:05:00","32.7473","-97.0945","2004-12-11 12:00:00","57.9","44.6","28","56.8","56.8","57.9","32","3.2","999","1021.7","6","160","0","0","0"
"200412260sea","Qwest Field","2004-12-25","04:16:00","47.5952","-122.332","2004-12-25 13:00:00","45","44","43","41.2","41.2","45","93","5.9","1004","1004.7","6","150","0.11","0","100"
"200311160oti","The Coliseum","2003-11-15","01:02:00","36.1665","-86.7713","2003-11-15 12:00:00","45","43","41","41.2","41.2","45","86","5.5","998.1","1019.5","6","150","0.02","0","100"
"200011060gnb","Lambeau Field","2000-11-05","09:09:00","44.5013","-88.0622","2000-11-05 20:00:00","43","41.1","39","38.8","38.8","43","86","5.1","988.2","1013.7","6","150","0","0","0"
"200112150nyg","Giants Stadium","2001-12-14","01:37:00","40.8128","-74.0742","2001-12-14 14:00:00","54","52.3","51.1","52","52","54","90","7.9","1010.5","1010.7","6","140","0","0","100"
"200610300min","Hubert H. Humphrey Metrodome","2006-10-29","08:38:00","44.9709","-93.2548","2006-10-29 20:00:00","46.9","39.2","28.9","43.6","43.6","46.9","49","3.5","973","1005","6","140","0","0","0"
"200312280cin","Paul Brown Stadium","2003-12-27","01:02:00","39.0955","-84.5161","2003-12-27 13:00:00","46","37.4","24.1","42.5","42.5","46","42","2.7","1008.9","1027.5","6","140","0","0","0"
"200012170buf","Ralph Wilson Stadium","2000-12-16","01:02:00","42.7738","-78.787","2000-12-16 13:00:00","37.9","37.1","36","32.7","32.7","37.9","92","4.5","987.8","1014.5","6","130","0.15","0","100"
"200211180ram","Edward Jones Dome","2002-11-17","09:07:00","38.6328","-90.1885","2002-11-17 20:00:00","34","31","26.1","28","28","34","72","3","1004.5","1019.9","6","130","0","0","0"
"200611120nyg","Giants Stadium","2006-11-11","08:21:00","40.8128","-74.0742","2006-11-11 20:00:00","60.1","56.4","54","60.1","60.1","60.1","80","8.8","1010.1","1010.5","6","130","0","0","0"
"200110150dal","Texas Stadium","2001-10-14","08:08:00","32.7473","-97.0945","2001-10-14 19:00:00","71.1","58.1","48.9","75.6","71.1","75.6","45","7.4","992","1014.3","6","130","0","0","0"
"200410180ram","Edward Jones Dome","2004-10-17","09:09:00","38.6328","-90.1885","2004-10-17 20:00:00","59","48.8","39","58.1","58.1","59","47","5.1","996.8","1012","6","120","0","0","100"
"200012240atl","Georgia Dome","2000-12-23","01:05:00","33.7577","-84.4008","2000-12-23 13:00:00","37","28","5","31.6","31.6","37","26","1.2","999.5","1031.8","6","120","0","0","0"
"200612310oti","LP Field","2006-12-30","01:02:00","36.1665","-86.7713","2006-12-30 12:00:00","62.1","53.6","46.9","62.1","62.1","62.1","58","6.8","1001.5","1026.7","6","110","0","0","100"
"200012160pit","Three Rivers Stadium","2000-12-15","12:37:00","40.4413","-80.0076","2000-12-15 13:00:00","32","29.4","25","25.6","25.6","32","75","2.9","983.4","1032.2","6","110","0","0","100"
"200109230jax","Alltel Stadium","2001-09-22","01:10:00","30.324","-81.6373","2001-09-22 13:00:00","84.9","76.3","73","91.8","84.9","91.8","68","17.2","1016.1","1016.3","6","110","0","0","50"
"200601150chi","Soldier Field","2006-01-14","04:41:00","41.8623","-87.6167","2006-01-14 16:00:00","34","29.4","21","28","28","34","59","2.4","998.3","1021.7","6","110","0","0","25"
"200412190crd","Sun Devil Stadium","2004-12-18","04:05:00","33.4265","-111.933","2004-12-18 14:00:00","72","49.8","23","72","72","72","16","2.7","982.9","1022.1","6","110","0","0","0"
"200009030dal","Texas Stadium","2000-09-02","04:05:00","32.7473","-97.0945","2000-09-02 15:00:00","106","74.6","60.1","108.8","106","108.8","23","11.2","988.4","1010","6","110","0","0","0"
"200510020atl","Georgia Dome","2005-10-01","04:17:00","33.7577","-84.4008","2005-10-01 16:00:00","82.9","70.1","64","84.9","82.9","84.9","53","12.9","991.3","1021.7","6","100","0","0","88"
"200612310chi","Soldier Field","2006-12-30","08:15:00","41.8623","-87.6167","2006-12-30 20:00:00","48","43.6","39","44.9","44.9","48","71","5","999.8","1028.6","6","100","0","0","88"
"200311160nor","Louisiana Superdome","2003-11-15","01:04:00","29.9511","-90.0812","2003-11-15 12:00:00","75.9","65.7","60.1","78.2","75.9","78.2","58","10.9","1019.6","1019.8","6","100","0","0","50"
"200209220atl","Georgia Dome","2002-09-21","08:35:00","33.7577","-84.4008","2002-09-21 21:00:00","71.1","69.7","69.1","75.9","71.1","75.9","93","15.5","983.3","1013.8","6","90","0.95","0","100"
"200409120was","FedExField","2004-09-11","01:06:00","38.9076","-76.8645","2004-09-11 13:00:00","77","70.8","68","80.2","77","80.2","74","14.5","1013.4","1024.5","6","90","0","0","88"
"200312280nor","Louisiana Superdome","2003-12-27","01:03:00","29.9511","-90.0812","2003-12-27 12:00:00","64.9","55.8","48.9","64.9","64.9","64.9","56","7.2","1022.7","1022.8","6","90","0","0","0"
"200412120crd","Sun Devil Stadium","2004-12-11","04:15:00","33.4265","-111.933","2004-12-11 14:00:00","78.1","56.1","37","78.1","78.1","78.1","23","4.8","976.3","1015.1","6","90","0","0","0"
"200111110den","Invesco Field at Mile High","2001-11-10","04:05:00","39.7439","-105.02","2001-11-10 14:00:00","62.6","41.4","10.4","62.6","62.6","62.6","13","1.8","826.5","1021.2","6","80","0","0","0"
"200512180nor","Tiger Stadium (LSU)","2005-12-17","01:03:00","30.412","-91.1838","2005-12-17 12:00:00","45","41.3","37","41.2","41.2","45","74","4.6","1022.4","1024.6","6","70","0.01","0","100"
"200411220kan","Arrowhead Stadium","2004-11-21","09:00:00","39.0489","-94.4839","2004-11-21 20:00:00","42.1","38.1","33.1","37.7","37.7","42.1","70","4","996.6","1025.8","6","70","0","0","100"
"200009240rav","PSINet Stadium","2000-09-23","01:02:00","39.278","-76.6227","2000-09-23 13:00:00","64.9","64.4","64","64.9","64.9","64.9","97","12.6","1010.6","1016.1","6","70","0","0","100"
"200111180rav","PSINet Stadium","2001-11-17","01:01:00","39.278","-76.6227","2001-11-17 13:00:00","55","48.4","42.1","53.3","53.3","55","62","5.5","1024.1","1029.6","6","70","0","0","88"
"200511060tam","Raymond James Stadium","2005-11-05","01:02:00","27.9759","-82.5033","2005-11-05 13:00:00","80.1","68.1","62.1","81.6","80.1","81.6","54","11.7","1017.5","1018.9","6","70","0","0","88"
"200210270sfo","3Com Park","2002-10-26","04:05:00","37.7159","-122.388","2002-10-26 13:00:00","59","54.4","51.1","58.1","58.1","59","75","7.9","1010.9","1011.6","6","70","0","0","25"
"200610080clt","RCA Dome","2006-10-07","01:02:00","39.7581","-86.1579","2006-10-07 13:00:00","64","51.9","41","64","64","64","43","5.5","998","1027.2","6","70","0","0","25"
"200510160nor","Alamo Dome","2005-10-15","01:03:00","29.417","-98.4788","2005-10-15 12:00:00","81","65.1","55.9","81","81","81","42","9.6","999.2","1019.4","6","70","0","0","0"
"200010290clt","RCA Dome","2000-10-28","02:00:00","39.7581","-86.1579","2000-10-28 13:00:00","55.9","52","48.9","54.4","54.4","55.9","77","7.4","997.6","1027.1","6","60","0","0","100"
"200509110buf","Ralph Wilson Stadium","2005-09-10","01:05:00","42.7738","-78.787","2005-09-10 13:00:00","73","59.9","51.1","76.2","73","76.2","46","8","999.6","1025.3","6","60","0","0","88"
"200011260nyj","Giants Stadium","2000-11-25","01:02:00","40.8128","-74.0742","2000-11-25 13:00:00","37.9","33.4","26.1","32.7","32.7","37.9","62","2.9","1030.1","1030.3","6","60","0","0","50"
"200510090den","Invesco Field at Mile High","2005-10-08","04:15:00","39.7439","-105.02","2005-10-08 14:00:00","82.4","51","17.6","82.4","82.4","82.4","9","2.6","813.1","1004.5","6","60","0","0","25"
"200112090phi","Veterans Stadium","2001-12-08","01:03:00","39.9066","-75.1711","2001-12-08 13:00:00","44.1","42.1","39.9","40.1","40.1","44.1","85","5.1","1019.2","1020.2","6","50","0.02","0","100"
"200610150tam","Raymond James Stadium","2006-10-14","01:02:00","27.9759","-82.5033","2006-10-14 13:00:00","77","58.8","45","77","77","77","32","6.2","1016.8","1018.3","6","50","0","0","88"
"200110180jax","Alltel Stadium","2001-10-17","08:35:00","30.324","-81.6373","2001-10-17 21:00:00","59","52.1","46.4","58.1","58.1","59","63","6.6","1021.8","1022.1","6","50","0","0","25"
"200010150nor","Louisiana Superdome","2000-10-14","01:04:00","29.9511","-90.0812","2000-10-14 12:00:00","75.9","67.3","63","78.5","75.9","78.5","64","12","1023.7","1023.9","6","50","0","0","0"
"200501230phi","Lincoln Financial Field","2005-01-22","03:08:00","39.9008","-75.1675","2005-01-22 15:00:00","19","18.5","17.1","10","10","19","92","2","1008.2","1010.5","6","40","0.13","0","100"
"200411070mia","Pro Player Stadium","2004-11-06","01:02:00","25.958","-80.2389","2004-11-06 13:00:00","73.9","73.3","73","78.5","73.9","78.5","97","17.2","1014.7","1014.7","6","40","0.03","0","100"
"200209080car","Ericsson Stadium","2002-09-07","01:04:00","35.2258","-80.8528","2002-09-07 13:00:00","78.1","68.6","64","80.4","78.1","80.4","62","12.8","996.7","1023.8","6","40","0","0","88"
"200409260cin","Paul Brown Stadium","2004-09-25","01:02:00","39.0955","-84.5161","2004-09-25 13:00:00","73","61.9","55","76.5","73","76.5","53","9.2","1004.7","1022.5","6","40","0","0","88"
"200011120jax","Alltel Stadium","2000-11-11","01:02:00","30.324","-81.6373","2000-11-11 13:00:00","68","59","53.1","68","68","68","59","8.5","1015.1","1015.4","6","40","0","0","50"
"200612030nor","Louisiana Superdome","2006-12-02","01:04:00","29.9511","-90.0812","2006-12-02 12:00:00","48.9","42.2","34","45.9","45.9","48.9","56","4","1025.1","1025.4","6","40","0","0","0"
"200612170nor","Louisiana Superdome","2006-12-16","01:04:00","29.9511","-90.0812","2006-12-16 12:00:00","59","56.6","55","58.1","58.1","59","87","9.1","1018.6","1018.9","6","40","0","0","0"
"200309070cin","Paul Brown Stadium","2003-09-06","01:06:00","39.0955","-84.5161","2003-09-06 13:00:00","71.1","60.1","53.1","76","71.1","76","53","8.6","1003.5","1021.6","6","40","0","0","0"
"200010080jax","Alltel Stadium","2000-10-07","08:35:00","30.324","-81.6373","2000-10-07 21:00:00","73","68.9","66.9","76.9","73","76.9","81","13.9","1017.4","1017.9","6","30","0","0","100"
"200311230kan","Arrowhead Stadium","2003-11-22","04:15:00","39.0489","-94.4839","2003-11-22 15:00:00","46","43.5","41","42.5","42.5","46","82","5.6","965.9","1005.2","6","30","0","0","100"
